problem,vehicle_id,truck_name,item_id,type_id,category,x,y,z,length,width,height,weight,rotation,orientation_id,support_by
2.2,车型2_014,车型2,G3_车型2_014_0003,G3,fragile,250,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_014,车型2,G3_车型2_014_0004,G3,fragile,250,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_014,车型2,G1_车型2_014_0010,G1,standard,250,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_014,车型2,G2_车型2_014_0013,G2,standard,300,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_014,车型2,G2_车型2_014_0014,G2,standard,300,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_014,车型2,G1_车型2_014_0011,G1,standard,300,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_014,车型2,G5_车型2_014_0009,G5,oriented,300,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_014,车型2,G5_车型2_014_0010,G5,oriented,300,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_014,车型2,G1_车型2_014_0012,G1,standard,300,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_014,车型2,G2_车型2_014_0015,G2,standard,350,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_014,车型2,G2_车型2_014_0016,G2,standard,350,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_014,车型2,G1_车型2_014_0013,G1,standard,350,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_014,车型2,G5_车型2_014_0011,G5,oriented,350,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_014,车型2,G5_车型2_014_0012,G5,oriented,350,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_014,车型2,G1_车型2_014_0014,G1,standard,350,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_014,车型2,G2_车型2_014_0017,G2,standard,400,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_014,车型2,G2_车型2_014_0018,G2,standard,400,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_014,车型2,G3_车型2_014_0005,G3,fragile,400,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_014,车型2,G3_车型2_014_0006,G3,fragile,400,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_014,车型2,G1_车型2_014_0015,G1,standard,400,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_014,车型2,G2_车型2_014_0019,G2,standard,450,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_014,车型2,G2_车型2_014_0020,G2,standard,450,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_014,车型2,G1_车型2_014_0016,G1,standard,450,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_014,车型2,G5_车型2_014_0013,G5,oriented,450,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_014,车型2,G5_车型2_014_0014,G5,oriented,450,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_014,车型2,G4_车型2_014_0001,G4,oriented,500,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_014,车型2,G4_车型2_014_0002,G4,oriented,500,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_014,车型2,G4_车型2_014_0003,G4,oriented,500,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_014,车型2,G4_车型2_014_0004,G4,oriented,500,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_014,车型2,G4_车型2_014_0005,G4,oriented,580,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_014,车型2,G4_车型2_014_0006,G4,oriented,580,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_014,车型2,G4_车型2_014_0007,G4,oriented,580,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_014,车型2,G4_车型2_014_0008,G4,oriented,580,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_015,车型2,G2_车型2_015_0001,G2,standard,0,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_015,车型2,G2_车型2_015_0002,G2,standard,0,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_015,车型2,G1_车型2_015_0001,G1,standard,0,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_015,车型2,G5_车型2_015_0001,G5,oriented,0,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_015,车型2,G5_车型2_015_0002,G5,oriented,0,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_015,车型2,G1_车型2_015_0002,G1,standard,0,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_015,车型2,G2_车型2_015_0003,G2,standard,50,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_015,车型2,G2_车型2_015_0004,G2,standard,50,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_015,车型2,G1_车型2_015_0003,G1,standard,50,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_015,车型2,G1_车型2_015_0004,G1,standard,50,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_015,车型2,G5_车型2_015_0003,G5,oriented,50,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_015,车型2,G2_车型2_015_0005,G2,standard,100,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_015,车型2,G2_车型2_015_0006,G2,standard,100,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_015,车型2,G3_车型2_015_0001,G3,fragile,100,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_015,车型2,G3_车型2_015_0002,G3,fragile,100,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_015,车型2,G1_车型2_015_0005,G1,standard,100,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_015,车型2,G2_车型2_015_0007,G2,standard,150,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_015,车型2,G2_车型2_015_0008,G2,standard,150,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_015,车型2,G1_车型2_015_0006,G1,standard,150,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_015,车型2,G5_车型2_015_0004,G5,oriented,150,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_015,车型2,G5_车型2_015_0005,G5,oriented,150,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_015,车型2,G1_车型2_015_0007,G1,standard,150,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_015,车型2,G2_车型2_015_0009,G2,standard,200,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_015,车型2,G2_车型2_015_0010,G2,standard,200,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_015,车型2,G1_车型2_015_0008,G1,standard,200,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_015,车型2,G1_车型2_015_0009,G1,standard,200,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_015,车型2,G5_车型2_015_0006,G5,oriented,200,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_015,车型2,G2_车型2_015_0011,G2,standard,250,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_015,车型2,G2_车型2_015_0012,G2,standard,250,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_015,车型2,G3_车型2_015_0003,G3,fragile,250,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_015,车型2,G3_车型2_015_0004,G3,fragile,250,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_015,车型2,G1_车型2_015_0010,G1,standard,250,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_015,车型2,G2_车型2_015_0013,G2,standard,300,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_015,车型2,G2_车型2_015_0014,G2,standard,300,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_015,车型2,G1_车型2_015_0011,G1,standard,300,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_015,车型2,G5_车型2_015_0007,G5,oriented,300,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_015,车型2,G5_车型2_015_0008,G5,oriented,300,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_015,车型2,G1_车型2_015_0012,G1,standard,300,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_015,车型2,G2_车型2_015_0015,G2,standard,350,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_015,车型2,G2_车型2_015_0016,G2,standard,350,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_015,车型2,G1_车型2_015_0013,G1,standard,350,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_015,车型2,G1_车型2_015_0014,G1,standard,350,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_015,车型2,G5_车型2_015_0009,G5,oriented,350,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_015,车型2,G2_车型2_015_0017,G2,standard,400,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_015,车型2,G2_车型2_015_0018,G2,standard,400,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_015,车型2,G3_车型2_015_0005,G3,fragile,400,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_015,车型2,G3_车型2_015_0006,G3,fragile,400,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_015,车型2,G1_车型2_015_0015,G1,standard,400,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_015,车型2,G2_车型2_015_0019,G2,standard,450,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_015,车型2,G2_车型2_015_0020,G2,standard,450,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_015,车型2,G1_车型2_015_0016,G1,standard,450,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_015,车型2,G5_车型2_015_0010,G5,oriented,450,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_015,车型2,G5_车型2_015_0011,G5,oriented,450,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_015,车型2,G4_车型2_015_0001,G4,oriented,500,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_015,车型2,G4_车型2_015_0002,G4,oriented,500,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_015,车型2,G4_车型2_015_0003,G4,oriented,500,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_015,车型2,G4_车型2_015_0004,G4,oriented,500,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_015,车型2,G4_车型2_015_0005,G4,oriented,580,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_015,车型2,G4_车型2_015_0006,G4,oriented,580,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_015,车型2,G4_车型2_015_0007,G4,oriented,580,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_015,车型2,G4_车型2_015_0008,G4,oriented,580,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_016,车型2,G2_车型2_016_0001,G2,standard,0,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_016,车型2,G2_车型2_016_0002,G2,standard,0,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_016,车型2,G1_车型2_016_0001,G1,standard,0,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_016,车型2,G1_车型2_016_0002,G1,standard,0,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_016,车型2,G5_车型2_016_0001,G5,oriented,0,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_016,车型2,G2_车型2_016_0003,G2,standard,50,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_016,车型2,G2_车型2_016_0004,G2,standard,50,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_016,车型2,G1_车型2_016_0003,G1,standard,50,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_016,车型2,G1_车型2_016_0004,G1,standard,50,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_016,车型2,G5_车型2_016_0002,G5,oriented,50,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_016,车型2,G2_车型2_016_0005,G2,standard,100,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_016,车型2,G2_车型2_016_0006,G2,standard,100,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_016,车型2,G3_车型2_016_0001,G3,fragile,100,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_016,车型2,G3_车型2_016_0002,G3,fragile,100,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_016,车型2,G1_车型2_016_0005,G1,standard,100,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_016,车型2,G2_车型2_016_0007,G2,standard,150,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_016,车型2,G2_车型2_016_0008,G2,standard,150,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_016,车型2,G1_车型2_016_0006,G1,standard,150,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_016,车型2,G5_车型2_016_0003,G5,oriented,150,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_016,车型2,G5_车型2_016_0004,G5,oriented,150,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_016,车型2,G1_车型2_016_0007,G1,standard,150,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_016,车型2,G2_车型2_016_0009,G2,standard,200,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_016,车型2,G2_车型2_016_0010,G2,standard,200,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_016,车型2,G1_车型2_016_0008,G1,standard,200,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_016,车型2,G1_车型2_016_0009,G1,standard,200,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_016,车型2,G5_车型2_016_0005,G5,oriented,200,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_016,车型2,G2_车型2_016_0011,G2,standard,250,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_016,车型2,G2_车型2_016_0012,G2,standard,250,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_016,车型2,G3_车型2_016_0003,G3,fragile,250,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_016,车型2,G3_车型2_016_0004,G3,fragile,250,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_016,车型2,G1_车型2_016_0010,G1,standard,250,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_016,车型2,G2_车型2_016_0013,G2,standard,300,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_016,车型2,G2_车型2_016_0014,G2,standard,300,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_016,车型2,G1_车型2_016_0011,G1,standard,300,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_016,车型2,G5_车型2_016_0006,G5,oriented,300,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_016,车型2,G5_车型2_016_0007,G5,oriented,300,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_016,车型2,G1_车型2_016_0012,G1,standard,300,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_016,车型2,G2_车型2_016_0015,G2,standard,350,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_016,车型2,G2_车型2_016_0016,G2,standard,350,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_016,车型2,G1_车型2_016_0013,G1,standard,350,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_016,车型2,G1_车型2_016_0014,G1,standard,350,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_016,车型2,G5_车型2_016_0008,G5,oriented,350,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_016,车型2,G2_车型2_016_0017,G2,standard,400,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_016,车型2,G2_车型2_016_0018,G2,standard,400,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_016,车型2,G3_车型2_016_0005,G3,fragile,400,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_016,车型2,G3_车型2_016_0006,G3,fragile,400,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_016,车型2,G1_车型2_016_0015,G1,standard,400,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_016,车型2,G2_车型2_016_0019,G2,standard,450,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_016,车型2,G2_车型2_016_0020,G2,standard,450,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_016,车型2,G1_车型2_016_0016,G1,standard,450,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_016,车型2,G5_车型2_016_0009,G5,oriented,450,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_016,车型2,G5_车型2_016_0010,G5,oriented,450,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_016,车型2,G4_车型2_016_0001,G4,oriented,500,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_016,车型2,G4_车型2_016_0002,G4,oriented,500,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_016,车型2,G4_车型2_016_0003,G4,oriented,500,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_016,车型2,G4_车型2_016_0004,G4,oriented,500,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_016,车型2,G4_车型2_016_0005,G4,oriented,580,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_016,车型2,G4_车型2_016_0006,G4,oriented,580,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_016,车型2,G4_车型2_016_0007,G4,oriented,580,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_016,车型2,G4_车型2_016_0008,G4,oriented,580,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_017,车型2,G2_车型2_017_0001,G2,standard,0,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_017,车型2,G2_车型2_017_0002,G2,standard,0,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_017,车型2,G1_车型2_017_0001,G1,standard,0,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_017,车型2,G1_车型2_017_0002,G1,standard,0,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_017,车型2,G5_车型2_017_0001,G5,oriented,0,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_017,车型2,G2_车型2_017_0003,G2,standard,50,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_017,车型2,G2_车型2_017_0004,G2,standard,50,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_017,车型2,G1_车型2_017_0003,G1,standard,50,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_017,车型2,G1_车型2_017_0004,G1,standard,50,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_017,车型2,G5_车型2_017_0002,G5,oriented,50,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_017,车型2,G2_车型2_017_0005,G2,standard,100,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_017,车型2,G2_车型2_017_0006,G2,standard,100,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_017,车型2,G3_车型2_017_0001,G3,fragile,100,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_017,车型2,G3_车型2_017_0002,G3,fragile,100,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_017,车型2,G1_车型2_017_0005,G1,standard,100,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_017,车型2,G2_车型2_017_0007,G2,standard,150,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_017,车型2,G2_车型2_017_0008,G2,standard,150,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_017,车型2,G1_车型2_017_0006,G1,standard,150,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_017,车型2,G5_车型2_017_0003,G5,oriented,150,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_017,车型2,G5_车型2_017_0004,G5,oriented,150,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_017,车型2,G1_车型2_017_0007,G1,standard,150,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_017,车型2,G2_车型2_017_0009,G2,standard,200,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_017,车型2,G2_车型2_017_0010,G2,standard,200,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_017,车型2,G1_车型2_017_0008,G1,standard,200,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_017,车型2,G1_车型2_017_0009,G1,standard,200,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_017,车型2,G5_车型2_017_0005,G5,oriented,200,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_017,车型2,G2_车型2_017_0011,G2,standard,250,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_017,车型2,G2_车型2_017_0012,G2,standard,250,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_017,车型2,G3_车型2_017_0003,G3,fragile,250,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_017,车型2,G3_车型2_017_0004,G3,fragile,250,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_017,车型2,G1_车型2_017_0010,G1,standard,250,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_017,车型2,G2_车型2_017_0013,G2,standard,300,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_017,车型2,G2_车型2_017_0014,G2,standard,300,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_017,车型2,G1_车型2_017_0011,G1,standard,300,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_017,车型2,G5_车型2_017_0006,G5,oriented,300,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_017,车型2,G5_车型2_017_0007,G5,oriented,300,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_017,车型2,G1_车型2_017_0012,G1,standard,300,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_017,车型2,G2_车型2_017_0015,G2,standard,350,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_017,车型2,G2_车型2_017_0016,G2,standard,350,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_017,车型2,G1_车型2_017_0013,G1,standard,350,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_017,车型2,G1_车型2_017_0014,G1,standard,350,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_017,车型2,G5_车型2_017_0008,G5,oriented,350,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_017,车型2,G2_车型2_017_0017,G2,standard,400,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_017,车型2,G2_车型2_017_0018,G2,standard,400,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_017,车型2,G3_车型2_017_0005,G3,fragile,400,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_017,车型2,G3_车型2_017_0006,G3,fragile,400,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_017,车型2,G1_车型2_017_0015,G1,standard,400,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_017,车型2,G2_车型2_017_0019,G2,standard,450,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_017,车型2,G2_车型2_017_0020,G2,standard,450,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_017,车型2,G1_车型2_017_0016,G1,standard,450,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_017,车型2,G5_车型2_017_0009,G5,oriented,450,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_017,车型2,G5_车型2_017_0010,G5,oriented,450,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_017,车型2,G4_车型2_017_0001,G4,oriented,500,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_017,车型2,G4_车型2_017_0002,G4,oriented,500,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_017,车型2,G4_车型2_017_0003,G4,oriented,500,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_017,车型2,G4_车型2_017_0004,G4,oriented,500,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_017,车型2,G4_车型2_017_0005,G4,oriented,580,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_017,车型2,G4_车型2_017_0006,G4,oriented,580,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_017,车型2,G4_车型2_017_0007,G4,oriented,580,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_017,车型2,G4_车型2_017_0008,G4,oriented,580,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_018,车型2,G2_车型2_018_0001,G2,standard,0,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_018,车型2,G2_车型2_018_0002,G2,standard,0,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_018,车型2,G1_车型2_018_0001,G1,standard,0,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_018,车型2,G1_车型2_018_0002,G1,standard,0,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_018,车型2,G5_车型2_018_0001,G5,oriented,0,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_018,车型2,G2_车型2_018_0003,G2,standard,50,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_018,车型2,G2_车型2_018_0004,G2,standard,50,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_018,车型2,G1_车型2_018_0003,G1,standard,50,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_018,车型2,G1_车型2_018_0004,G1,standard,50,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_018,车型2,G5_车型2_018_0002,G5,oriented,50,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_018,车型2,G2_车型2_018_0005,G2,standard,100,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_018,车型2,G2_车型2_018_0006,G2,standard,100,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_018,车型2,G3_车型2_018_0001,G3,fragile,100,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_018,车型2,G3_车型2_018_0002,G3,fragile,100,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_018,车型2,G1_车型2_018_0005,G1,standard,100,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_018,车型2,G2_车型2_018_0007,G2,standard,150,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_018,车型2,G2_车型2_018_0008,G2,standard,150,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_018,车型2,G1_车型2_018_0006,G1,standard,150,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_018,车型2,G5_车型2_018_0003,G5,oriented,150,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_018,车型2,G5_车型2_018_0004,G5,oriented,150,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_018,车型2,G1_车型2_018_0007,G1,standard,150,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_018,车型2,G2_车型2_018_0009,G2,standard,200,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_018,车型2,G2_车型2_018_0010,G2,standard,200,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_018,车型2,G1_车型2_018_0008,G1,standard,200,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_018,车型2,G1_车型2_018_0009,G1,standard,200,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_018,车型2,G5_车型2_018_0005,G5,oriented,200,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_018,车型2,G2_车型2_018_0011,G2,standard,250,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_018,车型2,G2_车型2_018_0012,G2,standard,250,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_018,车型2,G3_车型2_018_0003,G3,fragile,250,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_018,车型2,G3_车型2_018_0004,G3,fragile,250,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_018,车型2,G1_车型2_018_0010,G1,standard,250,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_018,车型2,G2_车型2_018_0013,G2,standard,300,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_018,车型2,G2_车型2_018_0014,G2,standard,300,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_018,车型2,G1_车型2_018_0011,G1,standard,300,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_018,车型2,G5_车型2_018_0006,G5,oriented,300,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_018,车型2,G5_车型2_018_0007,G5,oriented,300,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_018,车型2,G1_车型2_018_0012,G1,standard,300,210,0,40,30,60,12.00,WHL,4,
